"ndc","type","detail","Created_date"
"9236","onkz","Nagel","2018-03-08T12:14:34.847Z"
"9238","onkz","Röslau","2018-03-08T12:14:34.847Z"
"9241","onkz","Pegnitz","2018-03-08T12:14:34.847Z"
"9242","onkz","Gößweinstein","2018-03-08T12:14:34.847Z"
"9243","onkz","Pottenstein","2018-03-08T12:14:34.847Z"
"9244","onkz","Betzenstein","2018-03-08T12:14:34.847Z"
"9245","onkz","Obertrubach","2018-03-08T12:14:34.847Z"
"9246","onkz","Pegnitz-Trockau","2018-03-08T12:14:34.847Z"
"9251","onkz","Münchberg","2018-03-08T12:14:34.847Z"
"9252","onkz","Helmbrechts","2018-03-08T12:14:34.847Z"
"9253","onkz","Weissenstadt","2018-03-08T12:14:34.847Z"
"9254","onkz","Gefrees","2018-03-08T12:14:34.847Z"
"9255","onkz","Marktleugast","2018-03-08T12:14:34.847Z"
"9256","onkz","Stammbach","2018-03-08T12:14:34.847Z"
"9257","onkz","Zell Oberfr","2018-03-08T12:14:34.847Z"
"9260","onkz","Wilhelmsthal Oberfr","2018-03-08T12:14:34.847Z"
"9261","onkz","Kronach","2018-03-08T12:14:34.847Z"
"9262","onkz","Wallenfels","2018-03-08T12:14:34.847Z"
"9263","onkz","Ludwigsstadt","2018-03-08T12:14:34.847Z"
"9264","onkz","Küps","2018-03-08T12:14:34.847Z"
"9265","onkz","Pressig","2018-03-08T12:14:34.847Z"
"9266","onkz","Mitwitz","2018-03-08T12:14:34.847Z"
"9267","onkz","Nordhalben","2018-03-08T12:14:34.847Z"
"9268","onkz","Teuschnitz","2018-03-08T12:14:34.847Z"
"9269","onkz","Tettau Kr Kronach","2018-03-08T12:14:34.847Z"
"9270","onkz","Creussen","2018-03-08T12:14:34.847Z"
"9271","onkz","Thurnau-Alladorf","2018-03-08T12:14:34.847Z"
"9272","onkz","Fichtelberg","2018-03-08T12:14:34.847Z"
"9273","onkz","Bad Berneck i Fichtelgebirge","2018-03-08T12:14:34.847Z"
"9274","onkz","Hollfeld","2018-03-08T12:14:34.847Z"
"9275","onkz","Speichersdorf","2018-03-08T12:14:34.847Z"
"9276","onkz","Bischofsgrün","2018-03-08T12:14:34.847Z"
"9277","onkz","Warmensteinach","2018-03-08T12:14:34.847Z"
"9278","onkz","Weidenberg","2018-03-08T12:14:34.847Z"
"9279","onkz","Mistelgau","2018-03-08T12:14:34.847Z"
"9280","onkz","Selbitz Oberfr","2018-03-08T12:14:34.847Z"
"9281","onkz","Hof Saale","2018-03-08T12:14:34.847Z"
"9282","onkz","Naila","2018-03-08T12:14:34.847Z"
"9283","onkz","Rehau","2018-03-08T12:14:34.847Z"
"9284","onkz","Schwarzenbach a d Saale","2018-03-08T12:14:34.847Z"
"9285","onkz","Kirchenlamitz","2018-03-08T12:14:34.847Z"
"9286","onkz","Oberkotzau","2018-03-08T12:14:34.847Z"
"9287","onkz","Selb","2018-03-08T12:14:34.847Z"
"9288","onkz","Bad Steben","2018-03-08T12:14:34.847Z"
"9289","onkz","Schwarzenbach a Wald","2018-03-08T12:14:34.847Z"
"9292","onkz","Konradsreuth","2018-03-08T12:14:34.847Z"
"9293","onkz","Berg Oberfr","2018-03-08T12:14:34.847Z"
"9294","onkz","Regnitzlosau","2018-03-08T12:14:34.847Z"
"9295","onkz","Töpen","2018-03-08T12:14:34.847Z"
"9302","onkz","Rottendorf Unterfr","2018-03-08T12:14:34.847Z"
"9303","onkz","Eibelstadt","2018-03-08T12:14:34.847Z"
"9305","onkz","Estenfeld","2018-03-08T12:14:34.847Z"
"9306","onkz","Kist","2018-03-08T12:14:34.847Z"
"9307","onkz","Altertheim","2018-03-08T12:14:34.847Z"
"931","onkz","Würzburg","2018-03-08T12:14:34.847Z"
"9321","onkz","Kitzingen","2018-03-08T12:14:34.847Z"
"9323","onkz","Iphofen","2018-03-08T12:14:34.847Z"
"9324","onkz","Dettelbach","2018-03-08T12:14:34.847Z"
"9325","onkz","Kleinlangheim","2018-03-08T12:14:34.847Z"
"9326","onkz","Markt Einersheim","2018-03-08T12:14:34.847Z"
"9331","onkz","Ochsenfurt","2018-03-08T12:14:34.847Z"
"9332","onkz","Marktbreit","2018-03-08T12:14:34.847Z"
"9333","onkz","Sommerhausen","2018-03-08T12:14:34.847Z"
"9334","onkz","Giebelstadt","2018-03-08T12:14:34.847Z"
"9335","onkz","Aub Kr Würzburg","2018-03-08T12:14:34.847Z"
"9336","onkz","Bütthard","2018-03-08T12:14:34.847Z"
"9337","onkz","Gaukönigshofen","2018-03-08T12:14:34.847Z"
"9338","onkz","Röttingen Unterfr","2018-03-08T12:14:34.847Z"
"9339","onkz","Ippesheim","2018-03-08T12:14:34.847Z"
"9340","onkz","Königheim-Brehmen","2018-03-08T12:14:34.847Z"
"9341","onkz","Tauberbischofsheim","2018-03-08T12:14:34.847Z"
"9342","onkz","Wertheim","2018-03-08T12:14:34.847Z"
"9343","onkz","Lauda-Königshofen","2018-03-08T12:14:34.847Z"
"9344","onkz","Gerchsheim","2018-03-08T12:14:34.847Z"
"9345","onkz","Külsheim Baden","2018-03-08T12:14:34.847Z"
"9346","onkz","Grünsfeld","2018-03-08T12:14:34.847Z"
"9347","onkz","Wittighausen","2018-03-08T12:14:34.847Z"
"9348","onkz","Werbach-Gamburg","2018-03-08T12:14:34.847Z"
"9349","onkz","Werbach-Wenkheim","2018-03-08T12:14:34.847Z"
"9350","onkz","Eussenheim-Hundsbach","2018-03-08T12:14:34.847Z"
"9351","onkz","Gemünden a Main","2018-03-08T12:14:34.847Z"
"9352","onkz","Lohr a Main","2018-03-08T12:14:34.847Z"
"9353","onkz","Karlstadt","2018-03-08T12:14:34.847Z"
"9354","onkz","Rieneck","2018-03-08T12:14:34.847Z"
"9355","onkz","Frammersbach","2018-03-08T12:14:34.847Z"
"9356","onkz","Burgsinn","2018-03-08T12:14:34.847Z"
"9357","onkz","Gräfendorf Bay","2018-03-08T12:14:34.847Z"
"9358","onkz","Gössenheim","2018-03-08T12:14:34.847Z"
"9359","onkz","Karlstadt-Wiesenfeld","2018-03-08T12:14:34.847Z"
"9360","onkz","Thüngen","2018-03-08T12:14:34.847Z"
"9363","onkz","Arnstein Unterfr","2018-03-08T12:14:34.847Z"
"9364","onkz","Zellingen","2018-03-08T12:14:34.847Z"
"9365","onkz","Rimpar","2018-03-08T12:14:34.847Z"
"9366","onkz","Geroldshausen Unterfr","2018-03-08T12:14:34.847Z"
"9367","onkz","Unterpleichfeld","2018-03-08T12:14:34.847Z"
"9369","onkz","Uettingen","2018-03-08T12:14:34.847Z"
"9371","onkz","Miltenberg","2018-03-08T12:14:34.847Z"
"9372","onkz","Klingenberg a Main","2018-03-08T12:14:34.847Z"
"9373","onkz","Amorbach","2018-03-08T12:14:34.847Z"
"9374","onkz","Eschau","2018-03-08T12:14:34.847Z"
"9375","onkz","Freudenberg Baden","2018-03-08T12:14:34.847Z"
"9376","onkz","Collenberg","2018-03-08T12:14:34.847Z"
"9377","onkz","Freudenberg-Boxtal","2018-03-08T12:14:34.847Z"
"9378","onkz","Eichenbühl-Riedern","2018-03-08T12:14:34.847Z"
"9381","onkz","Volkach","2018-03-08T12:14:34.847Z"
"9382","onkz","Gerolzhofen","2018-03-08T12:14:34.847Z"
"9383","onkz","Wiesentheid","2018-03-08T12:14:34.847Z"
"9384","onkz","Schwanfeld","2018-03-08T12:14:34.847Z"
"9385","onkz","Kolitzheim","2018-03-08T12:14:34.847Z"
"9386","onkz","Prosselsheim","2018-03-08T12:14:34.847Z"
"9391","onkz","Marktheidenfeld","2018-03-08T12:14:34.847Z"
"9392","onkz","Faulbach Unterfr","2018-03-08T12:14:34.847Z"
"9393","onkz","Rothenfels Unterfr","2018-03-08T12:14:34.847Z"
"9394","onkz","Esselbach","2018-03-08T12:14:34.847Z"
"9395","onkz","Triefenstein","2018-03-08T12:14:34.847Z"
"9396","onkz","Urspringen b Lohr","2018-03-08T12:14:34.847Z"
"9397","onkz","Wertheim-Dertingen","2018-03-08T12:14:34.847Z"
"9398","onkz","Birkenfeld b Würzburg","2018-03-08T12:14:34.847Z"
"9401","onkz","Neutraubling","2018-03-08T12:14:34.847Z"
"9402","onkz","Regenstauf","2018-03-08T12:14:34.847Z"
"9403","onkz","Donaustauf","2018-03-08T12:14:34.847Z"
"9404","onkz","Nittendorf","2018-03-08T12:14:34.847Z"
"9405","onkz","Bad Abbach","2018-03-08T12:14:34.847Z"
"9406","onkz","Mintraching","2018-03-08T12:14:34.847Z"
"9407","onkz","Wenzenbach","2018-03-08T12:14:34.847Z"
"9408","onkz","Altenthann","2018-03-08T12:14:34.847Z"
"9409","onkz","Pielenhofen","2018-03-08T12:14:34.847Z"
"941","onkz","Regensburg","2018-03-08T12:14:34.847Z"
"9420","onkz","Feldkirchen Niederbay","2018-03-08T12:14:34.847Z"
"9421","onkz","Straubing","2018-03-08T12:14:34.847Z"
"9422","onkz","Bogen Niederbay","2018-03-08T12:14:34.847Z"
"9423","onkz","Geiselhöring","2018-03-08T12:14:34.847Z"
"9424","onkz","Strasskirchen","2018-03-08T12:14:34.847Z"
"9426","onkz","Oberschneiding","2018-03-08T12:14:34.847Z"
"9427","onkz","Leiblfing","2018-03-08T12:14:34.847Z"
"9428","onkz","Kirchroth","2018-03-08T12:14:34.847Z"
"9429","onkz","Rain Niederbay","2018-03-08T12:14:34.847Z"
"9431","onkz","Schwandorf","2018-03-08T12:14:34.847Z"
"9433","onkz","Nabburg","2018-03-08T12:14:34.847Z"
"9434","onkz","Bodenwöhr","2018-03-08T12:14:34.847Z"
"9435","onkz","Schwarzenfeld","2018-03-08T12:14:34.847Z"
"9436","onkz","Nittenau","2018-03-08T12:14:34.847Z"
"9438","onkz","Fensterbach","2018-03-08T12:14:34.847Z"
"9439","onkz","Neunburg-Kemnath","2018-03-08T12:14:34.847Z"
"9441","onkz","Kelheim","2018-03-08T12:14:34.847Z"
"9442","onkz","Riedenburg","2018-03-08T12:14:34.847Z"
"9443","onkz","Abensberg","2018-03-08T12:14:34.847Z"
"9444","onkz","Siegenburg","2018-03-08T12:14:34.847Z"
"9445","onkz","Neustadt a d Donau","2018-03-08T12:14:34.847Z"
"9446","onkz","Altmannstein","2018-03-08T12:14:34.847Z"
"9447","onkz","Essing","2018-03-08T12:14:34.847Z"
"9448","onkz","Hausen Niederbay","2018-03-08T12:14:34.847Z"
"9451","onkz","Schierling","2018-03-08T12:14:34.847Z"
"9452","onkz","Langquaid","2018-03-08T12:14:34.847Z"
"9453","onkz","Thalmassing","2018-03-08T12:14:34.847Z"
"9454","onkz","Aufhausen Oberpf","2018-03-08T12:14:34.847Z"
"9461","onkz","Roding","2018-03-08T12:14:34.847Z"
"9462","onkz","Falkenstein Oberpf","2018-03-08T12:14:34.847Z"
"9463","onkz","Wald Oberpf","2018-03-08T12:14:34.847Z"
"9464","onkz","Walderbach","2018-03-08T12:14:34.847Z"
"9465","onkz","Neukirchen-Balbini","2018-03-08T12:14:34.847Z"
"9466","onkz","Stamsried","2018-03-08T12:14:34.847Z"
"9467","onkz","Michelsneukirchen","2018-03-08T12:14:34.847Z"
"9468","onkz","Zell Oberpf","2018-03-08T12:14:34.847Z"
"9469","onkz","Roding-Neubäu","2018-03-08T12:14:34.847Z"
"9471","onkz","Burglengenfeld","2018-03-08T12:14:34.847Z"
"9472","onkz","Hohenfels Oberpf","2018-03-08T12:14:34.847Z"
"9473","onkz","Kallmünz","2018-03-08T12:14:34.847Z"
"9474","onkz","Schmidmühlen","2018-03-08T12:14:34.847Z"
"9480","onkz","Sünching","2018-03-08T12:14:34.847Z"
"9481","onkz","Pfatter","2018-03-08T12:14:34.847Z"
"9482","onkz","Wörth a d Donau","2018-03-08T12:14:34.847Z"
"9484","onkz","Brennberg","2018-03-08T12:14:34.847Z"
"9491","onkz","Hemau","2018-03-08T12:14:34.847Z"
"9492","onkz","Parsberg","2018-03-08T12:14:34.847Z"
"9493","onkz","Beratzhausen","2018-03-08T12:14:34.847Z"
"9495","onkz","Breitenbrunn Oberpf","2018-03-08T12:14:34.847Z"
"9497","onkz","Seubersdorf i d Opf","2018-03-08T12:14:34.847Z"
"9498","onkz","Laaber","2018-03-08T12:14:34.847Z"
"9499","onkz","Painten","2018-03-08T12:14:34.847Z"
"9502","onkz","Frensdorf","2018-03-08T12:14:34.847Z"
"9503","onkz","Oberhaid Oberfr","2018-03-08T12:14:34.847Z"
"9504","onkz","Stadelhofen","2018-03-08T12:14:34.847Z"
"9505","onkz","Litzendorf","2018-03-08T12:14:34.847Z"
"951","onkz","Bamberg","2018-03-08T12:14:34.847Z"
"9521","onkz","Hassfurt","2018-03-08T12:14:34.847Z"
"9522","onkz","Eltmann","2018-03-08T12:14:34.847Z"
"9523","onkz","Hofheim i Ufr","2018-03-08T12:14:34.847Z"
"9524","onkz","Zeil a Main","2018-03-08T12:14:34.847Z"
"9525","onkz","Königsberg i Bay","2018-03-08T12:14:34.847Z"
"9526","onkz","Riedbach","2018-03-08T12:14:34.847Z"
"9527","onkz","Knetzgau","2018-03-08T12:14:34.847Z"
"9528","onkz","Donnersdorf","2018-03-08T12:14:34.847Z"
"9529","onkz","Oberaurach","2018-03-08T12:14:34.847Z"
"9531","onkz","Ebern","2018-03-08T12:14:34.847Z"
"9532","onkz","Maroldsweisach","2018-03-08T12:14:34.847Z"
"9533","onkz","Untermerzbach","2018-03-08T12:14:34.847Z"
"9534","onkz","Burgpreppach","2018-03-08T12:14:34.847Z"
"9535","onkz","Pfarrweisach","2018-03-08T12:14:34.847Z"
"9536","onkz","Kirchlauter","2018-03-08T12:14:34.847Z"
"9542","onkz","Schesslitz","2018-03-08T12:14:34.847Z"
"9543","onkz","Hirschaid","2018-03-08T12:14:34.847Z"
"9544","onkz","Baunach","2018-03-08T12:14:34.847Z"
"9545","onkz","Buttenheim","2018-03-08T12:14:34.847Z"
"9546","onkz","Burgebrach","2018-03-08T12:14:34.847Z"
"9547","onkz","Zapfendorf","2018-03-08T12:14:34.847Z"
"9548","onkz","Mühlhausen Mittelfr","2018-03-08T12:14:34.847Z"
"9549","onkz","Lisberg","2018-03-08T12:14:34.847Z"
"9551","onkz","Burgwindheim","2018-03-08T12:14:34.847Z"
"9552","onkz","Burghaslach","2018-03-08T12:14:34.847Z"
"9553","onkz","Ebrach Oberfr","2018-03-08T12:14:34.847Z"
"9554","onkz","Untersteinbach Unterfr","2018-03-08T12:14:34.847Z"
"9555","onkz","Schlüsselfeld-Aschbach","2018-03-08T12:14:34.847Z"
"9556","onkz","Geiselwind","2018-03-08T12:14:34.847Z"
"9560","onkz","Grub a Forst","2018-03-08T12:14:34.847Z"
"9561","onkz","Coburg","2018-03-08T12:14:34.847Z"
"9562","onkz","Sonnefeld","2018-03-08T12:14:34.847Z"
"9563","onkz","Rödental","2018-03-08T12:14:34.847Z"
"9564","onkz","Bad Rodach","2018-03-08T12:14:34.847Z"
"9565","onkz","Untersiemau","2018-03-08T12:14:34.847Z"
"9566","onkz","Meeder","2018-03-08T12:14:34.847Z"
"9567","onkz","Seßlach-Gemünda","2018-03-08T12:14:34.847Z"
"9568","onkz","Neustadt b Coburg","2018-03-08T12:14:34.847Z"
"9569","onkz","Sesslach","2018-03-08T12:14:34.847Z"
"9571","onkz","Lichtenfels Bay","2018-03-08T12:14:34.847Z"
"9572","onkz","Burgkunstadt","2018-03-08T12:14:34.847Z"
"9573","onkz","Staffelstein Oberfr","2018-03-08T12:14:34.847Z"
"9574","onkz","Marktzeuln","2018-03-08T12:14:34.847Z"
"9575","onkz","Weismain","2018-03-08T12:14:34.847Z"
"9576","onkz","Lichtenfels-Isling","2018-03-08T12:14:34.847Z"
"9602","onkz","Neustadt a d Waldnaab","2018-03-08T12:14:34.847Z"
"9603","onkz","Floss","2018-03-08T12:14:34.847Z"
"9604","onkz","Wernberg-Köblitz","2018-03-08T12:14:34.847Z"
"9605","onkz","Weiherhammer","2018-03-08T12:14:34.847Z"
"9606","onkz","Pfreimd","2018-03-08T12:14:34.847Z"
"9607","onkz","Luhe-Wildenau","2018-03-08T12:14:34.847Z"
"9608","onkz","Kohlberg Oberpf","2018-03-08T12:14:34.847Z"
"961","onkz","Weiden i d Opf","2018-03-08T12:14:34.847Z"
"9621","onkz","Amberg Oberpf","2018-03-08T12:14:34.847Z"
"9622","onkz","Hirschau Oberpf","2018-03-08T12:14:34.847Z"
"9624","onkz","Ensdorf Oberpf","2018-03-08T12:14:34.847Z"
"9625","onkz","Kastl b Amberg","2018-03-08T12:14:34.847Z"
"9626","onkz","Hohenburg","2018-03-08T12:14:34.847Z"
"9627","onkz","Freudenberg Oberpf","2018-03-08T12:14:34.847Z"
"9628","onkz","Ursensollen","2018-03-08T12:14:34.847Z"
"9631","onkz","Tirschenreuth","2018-03-08T12:14:34.847Z"
"9632","onkz","Waldsassen","2018-03-08T12:14:34.847Z"
"9633","onkz","Mitterteich","2018-03-08T12:14:34.847Z"
"9634","onkz","Wiesau","2018-03-08T12:14:34.847Z"
"9635","onkz","Bärnau","2018-03-08T12:14:34.847Z"
"9636","onkz","Plößberg","2018-03-08T12:14:34.847Z"
"9637","onkz","Falkenberg Oberpf","2018-03-08T12:14:34.847Z"
"9638","onkz","Neualbenreuth","2018-03-08T12:14:34.847Z"
"9639","onkz","Mähring","2018-03-08T12:14:34.847Z"
"9641","onkz","Grafenwöhr","2018-03-08T12:14:34.847Z"
"9642","onkz","Kemnath Stadt","2018-03-08T12:14:34.847Z"
"9643","onkz","Auerbach i d Opf","2018-03-08T12:14:34.847Z"
"9644","onkz","Pressath","2018-03-08T12:14:34.847Z"
"9645","onkz","Eschenbach i d Opf","2018-03-08T12:14:34.847Z"
"9646","onkz","Freihung","2018-03-08T12:14:34.847Z"
"9647","onkz","Kirchenthumbach","2018-03-08T12:14:34.847Z"
"9648","onkz","Neustadt a Kulm","2018-03-08T12:14:34.847Z"
"9651","onkz","Vohenstrauss","2018-03-08T12:14:34.847Z"
"9652","onkz","Waidhaus","2018-03-08T12:14:34.847Z"
"9653","onkz","Eslarn","2018-03-08T12:14:34.847Z"
"9654","onkz","Pleystein","2018-03-08T12:14:34.847Z"
"9655","onkz","Tännesberg","2018-03-08T12:14:34.847Z"
"9656","onkz","Moosbach b Vohenstrauß","2018-03-08T12:14:34.847Z"
"9657","onkz","Waldthurn","2018-03-08T12:14:34.847Z"
"9658","onkz","Georgenberg","2018-03-08T12:14:34.847Z"
"9659","onkz","Leuchtenberg","2018-03-08T12:14:34.847Z"
"9661","onkz","Sulzbach-Rosenberg","2018-03-08T12:14:34.847Z"
"9662","onkz","Vilseck","2018-03-08T12:14:34.847Z"
"9663","onkz","Neukirchen b Sulzbach-Rosenberg","2018-03-08T12:14:34.847Z"
"9664","onkz","Hahnbach","2018-03-08T12:14:34.847Z"
"9665","onkz","Königstein Oberpf","2018-03-08T12:14:34.847Z"
"9666","onkz","Illschwang","2018-03-08T12:14:34.847Z"
"9671","onkz","Oberviechtach","2018-03-08T12:14:34.847Z"
"9672","onkz","Neunburg vorm Wald","2018-03-08T12:14:34.847Z"
"9673","onkz","Tiefenbach Oberpf","2018-03-08T12:14:34.847Z"
"9674","onkz","Schönsee","2018-03-08T12:14:34.847Z"
"9675","onkz","Altendorf a Nabburg","2018-03-08T12:14:34.847Z"
"9676","onkz","Winklarn","2018-03-08T12:14:34.847Z"
"9677","onkz","Oberviechtach-Pullenried","2018-03-08T12:14:34.847Z"
"9681","onkz","Windischeschenbach","2018-03-08T12:14:34.847Z"
"9682","onkz","Erbendorf","2018-03-08T12:14:34.847Z"
"9683","onkz","Friedenfels","2018-03-08T12:14:34.847Z"
"9701","onkz","Sandberg Unterfr","2018-03-08T12:14:34.847Z"
"9704","onkz","Euerdorf","2018-03-08T12:14:34.847Z"
"9708","onkz","Bad Bocklet","2018-03-08T12:14:34.847Z"
"971","onkz","Bad Kissingen","2018-03-08T12:14:34.847Z"
"9720","onkz","Üchtelhausen","2018-03-08T12:14:34.847Z"
"9721","onkz","Schweinfurt","2018-03-08T12:14:34.847Z"
"9722","onkz","Werneck","2018-03-08T12:14:34.847Z"
"9723","onkz","Röthlein","2018-03-08T12:14:34.847Z"
"9724","onkz","Stadtlauringen","2018-03-08T12:14:34.847Z"
"9725","onkz","Poppenhausen Unterfr","2018-03-08T12:14:34.847Z"
"9726","onkz","Euerbach","2018-03-08T12:14:34.847Z"
"9727","onkz","Schonungen-Marktsteinach","2018-03-08T12:14:34.847Z"
"9728","onkz","Wülfershausen Unterfr","2018-03-08T12:14:34.847Z"
"9729","onkz","Grettstadt","2018-03-08T12:14:34.847Z"
"9732","onkz","Hammelburg","2018-03-08T12:14:34.847Z"
"9733","onkz","Münnerstadt","2018-03-08T12:14:34.847Z"
"9734","onkz","Burkardroth","2018-03-08T12:14:34.847Z"
"9735","onkz","Massbach","2018-03-08T12:14:34.847Z"
"9736","onkz","Oberthulba","2018-03-08T12:14:34.847Z"
"9737","onkz","Wartmannsroth","2018-03-08T12:14:34.847Z"
"9738","onkz","Rottershausen","2018-03-08T12:14:34.847Z"
"9741","onkz","Bad Brückenau","2018-03-08T12:14:34.847Z"
"9742","onkz","Kalbach Rhön","2018-03-08T12:14:34.847Z"
"9744","onkz","Zeitlofs-Detter","2018-03-08T12:14:34.847Z"
"9745","onkz","Wildflecken","2018-03-08T12:14:34.847Z"
"9746","onkz","Zeitlofs","2018-03-08T12:14:34.847Z"
"9747","onkz","Geroda Bay","2018-03-08T12:14:34.847Z"
"9748","onkz","Motten","2018-03-08T12:14:34.847Z"
"9749","onkz","Oberbach Unterfr","2018-03-08T12:14:34.847Z"
"9761","onkz","Bad Königshofen i Grabfeld","2018-03-08T12:14:34.847Z"
"9762","onkz","Saal a d Saale","2018-03-08T12:14:34.847Z"
"9763","onkz","Sulzdorf a d Lederhecke","2018-03-08T12:14:34.847Z"
"9764","onkz","Höchheim","2018-03-08T12:14:34.847Z"
"9765","onkz","Trappstadt","2018-03-08T12:14:34.847Z"
"9766","onkz","Grosswenkheim","2018-03-08T12:14:34.847Z"
"9771","onkz","Bad Neustadt a d Saale","2018-03-08T12:14:34.847Z"
"9772","onkz","Bischofsheim a d Rhön","2018-03-08T12:14:34.847Z"
"9773","onkz","Unsleben","2018-03-08T12:14:34.847Z"
"9774","onkz","Oberelsbach","2018-03-08T12:14:34.847Z"
"9775","onkz","Schönau a d Brend","2018-03-08T12:14:34.847Z"
"9776","onkz","Mellrichstadt","2018-03-08T12:14:34.847Z"
"9777","onkz","Ostheim v d Rhön","2018-03-08T12:14:34.847Z"
"9778","onkz","Fladungen","2018-03-08T12:14:34.847Z"
"9779","onkz","Nordheim v d Rhön","2018-03-08T12:14:34.847Z"
"9802","onkz","Ansbach-Katterbach","2018-03-08T12:14:34.847Z"
"9803","onkz","Colmberg","2018-03-08T12:14:34.847Z"
"9804","onkz","Aurach","2018-03-08T12:14:34.847Z"
"9805","onkz","Burgoberbach","2018-03-08T12:14:34.847Z"
"981","onkz","Ansbach","2018-03-08T12:14:34.847Z"
"9820","onkz","Lehrberg","2018-03-08T12:14:34.847Z"
"9822","onkz","Bechhofen a d Heide","2018-03-08T12:14:34.847Z"
"9823","onkz","Leutershausen","2018-03-08T12:14:34.847Z"
"9824","onkz","Dietenhofen","2018-03-08T12:14:34.847Z"
"9825","onkz","Herrieden","2018-03-08T12:14:34.847Z"
"9826","onkz","Weidenbach Mittelfr","2018-03-08T12:14:34.847Z"
"9827","onkz","Lichtenau Mittelfr","2018-03-08T12:14:34.847Z"
"9828","onkz","Rügland","2018-03-08T12:14:34.847Z"
"9829","onkz","Flachslanden","2018-03-08T12:14:34.847Z"
"9831","onkz","Gunzenhausen","2018-03-08T12:14:34.847Z"
"9832","onkz","Wassertrüdingen","2018-03-08T12:14:34.847Z"
"9833","onkz","Heidenheim Mittelfr","2018-03-08T12:14:34.847Z"
"9834","onkz","Theilenhofen","2018-03-08T12:14:34.847Z"
"9835","onkz","Ehingen Mittelfr","2018-03-08T12:14:34.847Z"
"9836","onkz","Gunzenhausen-Cronheim","2018-03-08T12:14:34.847Z"
"9837","onkz","Haundorf","2018-03-08T12:14:34.847Z"
"9841","onkz","Bad Windsheim","2018-03-08T12:14:34.847Z"
"9842","onkz","Uffenheim","2018-03-08T12:14:34.847Z"
"9843","onkz","Burgbernheim","2018-03-08T12:14:34.847Z"
"9844","onkz","Obernzenn","2018-03-08T12:14:34.847Z"
"9845","onkz","Oberdachstetten","2018-03-08T12:14:34.847Z"
"9846","onkz","Ipsheim","2018-03-08T12:14:34.847Z"
"9847","onkz","Ergersheim","2018-03-08T12:14:34.847Z"
"9848","onkz","Simmershofen","2018-03-08T12:14:34.847Z"
"9851","onkz","Dinkelsbühl","2018-03-08T12:14:34.847Z"
"9852","onkz","Feuchtwangen","2018-03-08T12:14:34.847Z"
"9853","onkz","Wilburgstetten","2018-03-08T12:14:34.847Z"
"9854","onkz","Wittelshofen","2018-03-08T12:14:34.847Z"
"9855","onkz","Dentlein a Forst","2018-03-08T12:14:34.847Z"
"9856","onkz","Dürrwangen","2018-03-08T12:14:34.847Z"
"9857","onkz","Schopfloch Mittelfr","2018-03-08T12:14:34.847Z"
"9861","onkz","Rothenburg ob der Tauber","2018-03-08T12:14:34.847Z"
"9865","onkz","Adelshofen Mittelfr","2018-03-08T12:14:34.847Z"
"9867","onkz","Geslau","2018-03-08T12:14:34.847Z"
"9868","onkz","Schillingsfürst","2018-03-08T12:14:34.847Z"
"9869","onkz","Wettringen Mittelfr","2018-03-08T12:14:34.847Z"
"9871","onkz","Windsbach","2018-03-08T12:14:34.847Z"
"9872","onkz","Heilsbronn","2018-03-08T12:14:34.847Z"
"9873","onkz","Abenberg-Wassermungenau","2018-03-08T12:14:34.847Z"
"9874","onkz","Neuendettelsau","2018-03-08T12:14:34.847Z"
"9875","onkz","Wolframs-Eschenbach","2018-03-08T12:14:34.847Z"
"9876","onkz","Rohr Mittelfr","2018-03-08T12:14:34.847Z"
"9901","onkz","Hengersberg Bay","2018-03-08T12:14:34.847Z"
"9903","onkz","Schöllnach","2018-03-08T12:14:34.847Z"
"9904","onkz","Lalling","2018-03-08T12:14:34.847Z"
"9905","onkz","Bernried Niederbay","2018-03-08T12:14:34.847Z"
"9906","onkz","Mariaposching","2018-03-08T12:14:34.847Z"
"9907","onkz","Zenting","2018-03-08T12:14:34.847Z"
"9908","onkz","Schöfweg","2018-03-08T12:14:34.847Z"
"991","onkz","Deggendorf","2018-03-08T12:14:34.847Z"
"9920","onkz","Bischofsmais","2018-03-08T12:14:34.847Z"
"9921","onkz","Regen","2018-03-08T12:14:34.847Z"
"9922","onkz","Zwiesel","2018-03-08T12:14:34.847Z"
"9923","onkz","Teisnach","2018-03-08T12:14:34.847Z"
"9924","onkz","Bodenmais","2018-03-08T12:14:34.847Z"
"9925","onkz","Bayerisch Eisenstein","2018-03-08T12:14:34.847Z"
"9926","onkz","Frauenau","2018-03-08T12:14:34.847Z"
"9927","onkz","Kirchberg Wald","2018-03-08T12:14:34.847Z"
"9928","onkz","Kirchdorf i Wald","2018-03-08T12:14:34.847Z"
